24595 0.008842592592592593 349.0 64 3560801.5
24597 0.06643518518518518 273.8 463 22753008.0
24598 0.04988425925925926 400.0 364 23092266.0
24600 0.008460648148148148 373.7 62 3703224.5
24602 0.021550925925925925 388.1 157 10000827.0
24604 0.06469907407407408 407.6 497 32128954.0
24605 0.023148148148148147 457.3 189 13606459.0
24608 0.06167824074074074 442.4 497 35524428.0
24609 0.03262731481481482 456.6 266 18680558.0
24611 0.05621527777777778 443.8 455 32568142.0
24613 0.06145833333333333 440.0 497 35462530.0
24614 0.04476851851851852 455.3 365 26059098.0
24616 0.061342592592592594 442.2 497 34586000.0
24617 0.007881944444444445 477.5 65 4680648.5
24619 0.06199074074074074 435.9 497 35130870.0
24620 0.041087962962962965 451.1 329 23912974.0
24621 0.06543981481481481 353.1 497 29927610.0
24622 0.019733796296296298 479.0 160 11851878.0
24625 0.061203703703703705 345.2 439 27351268.0
24630 0.04090277777777778 411.4 303 18872176.0
24631 0.06680555555555556 435.8 497 33732180.0
24632 0.06428240740740741 464.7 497 35714396.0
24633 0.06667824074074075 443.3 497 34529030.0
24636 0.06666666666666667 443.5 497 33076700.0
24684 0.013865740740740741 285.1 102 7083186.0
24686 0.036041666666666666 488.1 299 22025130.0
24688 0.03850694444444445 482.1 318 23723476.0
24689 0.062372685185185184 422.0 497 36303400.0
24690 0.045162037037037035 484.5 373 27900364.0
24691 0.01721064814814815 493.0 143 10746636.0
24695 0.012222222222222223 489.8 101 7535439.0
24696 0.013784722222222223 504.6 121 8608167.0
24697 0.0077314814814814815 499.3 72 4900021.5
24698 0.00798611111111111 503.3 77 5010176.5
24699 0.0078125 446.7 72 3840120.0
24703 0.04238425925925926 467.1 370 23789428.0
24704 0.038425925925925926 469.3 341 22670134.0
24723 0.04212962962962963 98.9 315 7462249.0
24724 0.058055555555555555 450.6 497 30285688.0
24725 0.05949074074074074 434.9 497 30604456.0
24726 0.008553240740740741 402.7 71 4344042.0
24727 0.043611111111111114 401.8 371 24720584.0
24729 0.02232638888888889 159.9 166 9996043.0
24732 0.059953703703703703 426.4 494 29983312.0
24733 0.015347222222222222 425.0 127 7632816.5
24734 0.05917824074074074 417.1 494 30170676.0
24735 0.05873842592592592 351.3 494 32034838.0
24736 0.05672453703703704 461.8 493 32128360.0
24737 0.04807870370370371 429.9 400 25096644.0
24739 0.011979166666666667 374.8 98 5595460.0
24742 0.06050925925925926 395.0 494 28706840.0
24743 0.0077546296296296295 435.6 65 3889762.5
24744 0.058506944444444445 453.6 494 31746884.0
24745 0.010972222222222222 500.1 101 6983667.5
24746 0.05431712962962963 473.2 494 33075084.0
24747 0.05585648148148148 468.2 493 32721704.0
24748 0.020381944444444446 484.9 185 12446615.0
24749 0.05513888888888889 463.7 493 34300424.0
24750 0.06225694444444444 305.8 495 31886304.0
24751 0.05758101851851852 419.3 474 28975440.0
24754 0.04313657407407408 447.5 371 23555756.0
24755 0.04579861111111111 326.3 358 20017016.0
24758 0.04393518518518519 445.5 369 23562792.0
24759 0.05466435185185185 492.5 493 33837816.0
24760 0.05734953703703704 392.6 493 32265936.0
24762 0.011435185185185185 338.8 95 6494580.0
24766 0.010393518518518519 501.0 87 5920779.0
24767 0.010046296296296296 503.8 79 5474575.5
24769 0.062314814814814816 495.8 496 39088600.0
24770 0.012141203703703704 504.3 95 7418888.0
24772 0.061655092592592595 491.7 496 38791436.0
24773 0.03149305555555556 492.5 254 19897756.0
24774 0.06207175925925926 478.1 496 37596296.0
24775 0.021516203703703704 166.5 145 10042762.0
24778 0.062037037037037036 481.6 496 37517480.0
24779 0.06791666666666667 439.1 496 34785930.0
24780 0.017037037037037038 396.0 121 8339333.0
24782 0.07091435185185185 363.8 496 33631650.0
24783 0.07106481481481482 336.8 496 33372736.0
24784 0.019305555555555555 418.1 151 11297174.0
24785 0.06895833333333333 421.9 496 33327352.0
24786 0.01787037037037037 402.0 128 8969927.0
24787 0.06306712962962963 487.8 496 38759270.0
24788 0.006689814814814815 498.3 54 4185594.0
24790 0.028993055555555557 465.0 231 17893794.0
24792 0.029976851851851852 491.4 242 19062556.0
24795 0.06805555555555555 307.6 496 36848380.0
24796 0.06149305555555556 492.2 496 38888190.0
24797 0.04101851851851852 394.4 316 23981736.0
24799 0.061863425925925926 473.6 496 38294440.0
24800 0.03133101851851852 483.2 252 19123610.0
24801 0.06525462962962963 387.4 496 36641020.0
24802 0.06255787037037037 460.0 496 37337384.0
24803 0.06734953703703704 310.0 496 37089840.0
24820 0.04607638888888889 136.3 294 11147128.0
24821 0.02290509259259259 318.5 158 9452467.0
24822 0.01324074074074074 399.6 96 6585438.5
24823 0.014872685185185185 106.7 95 4707250.0
24824 0.012118055555555556 455.3 96 7005568.0
24825 0.011863425925925927 65.2 74 2380432.0
24826 0.012789351851851852 455.2 102 7322946.5
24828 0.013287037037037036 56.5 116 945286.3
24831 0.009710648148148149 500.1 78 6184164.0
24832 0.0625 456.9 496 36511644.0
24833 0.037939814814814815 478.9 304 23661636.0
24835 0.06202546296296296 480.4 496 38520676.0
24840 0.014872685185185185 497.2 120 9492032.0
24846 0.06883101851851851 427.9 495 34691330.0
24847 0.02903935185185185 394.3 206 14143367.0
24849 0.06145833333333333 431.9 495 31487374.0
24850 0.023206018518518518 327.7 180 11328969.0
24851 0.038657407407407404 391.8 308 19036276.0
24852 0.022037037037037036 439.9 183 11895253.0
24853 0.060856481481481484 442.6 495 31895830.0
24854 0.05814814814814815 468.8 495 33233436.0
24855 0.05568287037037037 473.7 495 34285264.0
24856 0.06068287037037037 440.6 495 32280876.0
24857 0.06101851851851852 439.7 495 31569430.0
24858 0.059814814814814814 454.0 495 31511390.0
24859 0.026631944444444444 449.0 218 13490132.0
24860 0.060034722222222225 445.5 496 31857126.0
24863 0.04387731481481481 475.2 393 27536170.0
24865 0.05530092592592593 494.2 496 34811244.0
24866 0.0061342592592592594 485.8 55 3782282.0
24867 0.05494212962962963 506.7 496 35402310.0
24868 0.023229166666666665 508.3 210 14964565.0
24871 0.055185185185185184 508.8 496 35217840.0
24872 0.05681712962962963 485.9 496 35532260.0
24873 0.05498842592592593 510.4 495 35719010.0
24874 0.05701388888888889 501.9 495 35259356.0
24875 0.008472222222222223 432.7 69 4930746.0
24877 0.04324074074074074 406.9 348 24037934.0
24878 0.026851851851851852 456.1 222 15493059.0
24879 0.05686342592592593 483.9 495 34542800.0
24880 0.05579861111111111 496.0 495 35196588.0
24881 0.0521875 443.9 424 26907868.0
24883 0.008969907407407407 445.6 73 4633999.0
24884 0.05700231481481482 470.9 491 33721340.0
24885 0.05704861111111111 467.4 495 33534676.0
24886 0.05914351851851852 459.3 495 32454954.0
24887 0.06150462962962963 418.0 495 29068648.0
24889 0.06152777777777778 412.5 495 30330714.0
24890 0.06152777777777778 424.1 495 31265154.0
24891 0.06244212962962963 353.8 496 32155726.0
24892 0.06557870370370371 256.4 496 33021132.0
24893 0.060925925925925925 444.2 495 32561006.0
24894 0.046168981481481484 452.2 377 24430952.0
24895 0.036458333333333336 454.2 299 19459734.0
24901 0.012523148148148148 421.5 102 5922199.5
24903 0.02224537037037037 347.6 176 9037111.0
24905 0.012951388888888889 312.0 104 4613332.5
24920 0.05631944444444444 466.7 495 34118616.0
24921 0.031342592592592596 413.8 257 16488722.0
24922 0.030972222222222224 471.5 261 17098148.0
24923 0.025763888888888888 457.1 216 13951070.0
24925 0.05987268518518519 459.9 496 31736540.0
24926 0.016412037037037037 452.7 135 8720379.0
24927 0.022997685185185184 448.5 188 12299952.0
24928 0.06465277777777778 265.6 496 29100828.0
24929 0.06216435185185185 392.0 496 32198220.0
24935 0.059756944444444446 460.2 496 31722530.0
24936 0.06070601851851852 389.0 496 28918838.0
24937 0.05988425925925926 453.5 496 32010800.0
24938 0.017037037037037038 455.2 139 8707426.0
24939 0.05929398148148148 456.3 496 32033594.0
24940 0.0600462962962963 431.5 496 32311258.0
24941 0.060439814814814814 447.1 496 30922644.0
24942 0.05 448.0 409 26149350.0
24943 0.01474537037037037 467.7 128 8299749.5
24947 0.05761574074074074 442.8 496 31737690.0
24948 0.059583333333333335 460.3 496 32887776.0
24949 0.006666666666666667 435.3 55 3134486.8
24951 0.06048611111111111 433.7 496 31668176.0
24952 0.05920138888888889 452.7 497 32496046.0
24953 0.013854166666666667 373.1 111 6488167.0
24956 0.027743055555555556 456.0 229 14425540.0
24957 0.060648148148148145 439.8 497 31811534.0
24958 0.008506944444444444 445.2 70 4390107.5
24960 0.027199074074074073 451.2 224 14577104.0
24961 0.06049768518518518 453.1 497 32580964.0
24962 0.05954861111111111 456.6 497 32654772.0
24963 0.060578703703703704 436.6 497 31236562.0
24964 0.0634837962962963 347.6 496 29410812.0
24965 0.06126157407407407 428.6 496 30764388.0
24966 0.021215277777777777 447.6 177 11501852.0
24968 0.06114583333333334 420.9 496 30764668.0
24969 0.04581018518518518 414.3 369 22799634.0
24970 0.059583333333333335 448.8 495 31714444.0
24971 0.058090277777777775 407.6 496 33079232.0
24972 0.016226851851851853 427.0 132 8402190.0
24973 0.04331018518518519 288.7 336 20015732.0
24975 0.062060185185185184 398.3 496 29042642.0
24976 0.06105324074074074 429.6 496 32036752.0
24977 0.060787037037037035 444.6 496 30952974.0
24978 0.016793981481481483 433.4 136 8133870.5
24979 0.06150462962962963 418.0 496 30157442.0
24980 0.047094907407407405 450.2 389 24498588.0
24981 0.06138888888888889 422.0 496 30655488.0
24982 0.060439814814814814 443.4 496 31940936.0
24983 0.061446759259259257 413.1 496 31750016.0
24984 0.06221064814814815 380.6 496 23985276.0
24985 0.05797453703703704 401.9 495 31279778.0
24986 0.05545138888888889 497.3 495 35763376.0
24987 0.049525462962962966 284.6 380 23707452.0
24988 0.04703703703703704 194.8 349 10263290.0
24995 0.060891203703703704 414.0 495 28837392.0
24997 0.061689814814814815 424.7 496 32155958.0
24998 0.0590162037037037 465.1 496 32320054.0
24999 0.05929398148148148 463.6 495 32309068.0
25000 0.05855324074074074 388.3 495 27356278.0
25001 0.04290509259259259 496.1 383 26577566.0
25002 0.006539351851851852 506.2 59 3993651.0
25003 0.05583333333333333 476.2 495 34074424.0
25004 0.061921296296296294 378.7 496 26639530.0
25006 0.059375 448.6 495 33497734.0
25007 0.061377314814814815 428.3 495 30076026.0
25008 0.02829861111111111 450.3 229 14479911.0
25009 0.06108796296296296 442.2 495 31667726.0
25012 0.007268518518518519 445.2 59 3883338.0
25013 0.012349537037037037 446.5 100 6634206.0
25017 0.030266203703703705 393.6 240 15094410.0
25019 0.06233796296296296 382.9 494 32315664.0
25020 0.021527777777777778 463.8 188 13413898.0
25021 0.03255787037037037 353.5 260 14726012.0
25022 0.06126157407407407 433.1 495 31258650.0
25023 0.03325231481481482 451.1 269 18044208.0
25024 0.05524305555555555 424.2 445 26754222.0
25025 0.06140046296296296 441.9 495 32159982.0
25026 0.060127314814814814 435.4 495 33510082.0
25027 0.06112268518518518 454.1 495 32578024.0
25028 0.061585648148148146 438.7 495 32809250.0
25029 0.06194444444444445 406.9 495 29546784.0
25030 0.050069444444444444 471.8 420 29983714.0
25031 0.060335648148148145 462.9 495 34769148.0
25032 0.03365740740740741 294.1 218 14614485.0
25033 0.060856481481481484 448.4 495 34181700.0
25034 0.060925925925925925 438.4 496 34333420.0
25035 0.016840277777777777 455.5 137 9925881.0
25036 0.05832175925925926 480.5 495 34559828.0
25037 0.05292824074074074 452.5 429 28365862.0
25038 0.0587962962962963 467.0 495 33588376.0
25039 0.0603125 445.6 495 34078556.0
25040 0.0606712962962963 447.6 495 32430966.0
25041 0.04144675925925926 460.6 343 22151522.0
25043 0.06042824074074074 453.0 495 31141750.0
25044 0.06221064814814815 402.2 496 31634312.0
25655 0.06299768518518518 337.9 495 24567390.0
25656 0.062002314814814816 343.8 495 26823472.0
25658 0.06340277777777778 334.5 495 25209840.0
25659 0.010613425925925925 322.3 82 3978166.2
25890 0.023587962962962963 468.0 209 13728697.0
25891 0.06045138888888889 413.7 495 30262704.0
25892 0.04428240740740741 421.3 359 21659182.0
25893 0.009166666666666667 403.1 72 4239188.0
25894 0.0593287037037037 451.9 495 31423350.0
25896 0.06100694444444445 437.9 495 31317042.0
25897 0.061030092592592594 435.0 496 31010020.0
25898 0.06023148148148148 443.2 495 32148500.0
25899 0.06024305555555556 442.5 495 31672592.0
25900 0.055625 482.9 495 34657216.0
25901 0.055810185185185185 464.7 495 34536044.0
25902 0.0581712962962963 444.2 495 32482846.0
25903 0.06160879629629629 413.5 496 29465306.0
25904 0.061875 386.5 495 31306174.0
25905 0.056875 333.2 449 24215186.0
25906 0.06017361111111111 447.5 495 31462576.0
25907 0.04341435185185185 402.0 350 22296250.0
25916 0.06019675925925926 428.6 496 31704868.0
25917 0.06076388888888889 437.8 495 31347764.0
25918 0.060787037037037035 438.2 495 31019874.0
25919 0.061030092592592594 439.3 495 30529864.0
25920 0.06143518518518518 408.3 495 29601608.0
25921 0.06091435185185185 436.6 496 31486742.0
25922 0.02449074074074074 443.5 200 12075973.0
25923 0.040810185185185185 384.0 337 22285804.0
25925 0.05893518518518519 342.3 496 32604008.0
25926 0.05701388888888889 472.3 495 32946428.0
25927 0.013935185185185186 435.9 114 7603806.5
25928 0.05483796296296296 388.5 449 26861594.0
25929 0.06008101851851852 427.7 496 30284624.0
25930 0.058645833333333335 443.2 477 30029390.0
25932 0.03684027777777778 443.3 301 17488186.0
25933 0.02587962962962963 359.1 205 11317055.0
25934 0.014814814814814815 450.3 121 7170441.0
25935 0.060925925925925925 440.5 496 31929016.0
25936 0.06126157407407407 428.3 496 32146786.0
25937 0.061134259259259256 437.6 495 30742326.0
25938 0.061134259259259256 435.6 495 31936486.0
25939 0.06050925925925926 447.1 495 31379318.0
25940 0.06009259259259259 453.3 496 31801606.0
25941 0.05862268518518519 449.1 478 30343944.0
25946 0.043472222222222225 205.7 332 17885264.0
25947 0.03878472222222222 447.1 317 19737316.0
25949 0.008900462962962962 452.5 73 4573002.5
25950 0.0609375 439.7 495 30406112.0
25951 0.06111111111111111 410.5 495 27534030.0
25952 0.061134259259259256 429.1 495 29514286.0
25953 0.06019675925925926 444.1 495 30961638.0
25954 0.06175925925925926 403.8 496 30376992.0
25955 0.059375 434.3 483 30083576.0
25960 0.06171296296296296 414.5 496 31522112.0
25961 0.05965277777777778 450.7 496 32106688.0
25973 0.029953703703703705 409.4 244 15571984.0
25974 0.010219907407407407 452.4 83 5369817.5
25975 0.010150462962962964 444.4 82 5368263.5
25976 0.010069444444444445 444.3 82 5354751.0
25977 0.010138888888888888 456.4 83 5487136.0
25978 0.010081018518518519 451.9 82 5406427.0
25980 0.034583333333333334 389.6 297 19908394.0
25981 0.05614583333333333 418.7 495 31197014.0
25982 0.05511574074074074 504.9 495 35068116.0
25983 0.0353125 478.4 313 22117042.0
25985 0.059224537037037034 231.0 496 24939774.0
25987 0.05704861111111111 371.4 495 27729616.0
25988 0.056018518518518516 455.7 495 33210020.0
25989 0.04984953703703704 464.2 441 29944568.0
25990 0.03431712962962963 493.9 308 21374896.0
25991 0.05525462962962963 492.9 495 34241940.0
25992 0.038657407407407404 498.2 348 24442434.0
25994 0.03148148148148148 465.8 279 19393086.0
25996 0.05503472222222222 505.4 495 35065596.0
25997 0.03469907407407408 451.6 306 21719218.0
25999 0.055046296296296295 505.9 495 35089844.0
26000 0.056296296296296296 455.5 496 35187412.0
26001 0.055127314814814816 501.3 496 35430412.0
26002 0.0067476851851851856 404.8 59 3732023.0
26003 0.05585648148148148 454.0 496 33733532.0
26009 0.055011574074074074 507.2 495 35291980.0
26010 0.057743055555555554 478.3 496 33839550.0
26011 0.06138888888888889 412.6 496 31475480.0
26012 0.0606712962962963 451.6 495 32551932.0
26013 0.06465277777777778 291.0 496 30950466.0
26014 0.06652777777777778 199.5 496 24022960.0
26015 0.040983796296296296 405.8 351 24619482.0
26052 0.015821759259259258 179.1 129 3882635.8
26053 0.025787037037037035 353.8 207 10719916.0
26058 0.0067476851851851856 221.6 56 1825741.6
26059 0.015127314814814816 493.5 135 9328243.0
26064 0.056782407407407406 415.4 495 32569656.0
26065 0.05586805555555555 462.3 495 34061210.0
26066 0.05530092592592593 499.7 495 34904140.0
26067 0.05364583333333333 497.8 481 33454680.0
26071 0.05700231481481482 394.8 495 29315312.0
26072 0.060300925925925924 404.0 495 28614600.0
26073 0.05900462962962963 458.9 495 32250004.0
26074 0.02259259259259259 442.9 185 11458494.0
26078 0.061921296296296294 346.3 495 26665664.0
26079 0.007592592592592593 360.2 61 3195242.5
26081 0.02042824074074074 382.6 162 10079370.0
26082 0.058263888888888886 464.6 495 31673322.0
26083 0.05753472222222222 369.9 495 28357532.0
26084 0.05542824074074074 494.0 495 34894484.0
26085 0.05557870370370371 486.1 495 34583750.0
26086 0.055497685185185185 493.3 495 34445830.0
26087 0.05552083333333333 493.3 495 34228596.0
26088 0.058576388888888886 414.8 494 30064528.0
26089 0.032685185185185185 428.0 264 20388674.0
26090 0.061550925925925926 424.6 494 83378120.0
26092 0.02210648148148148 420.7 178 28561734.0
26095 0.0497337962962963 434.5 402 55905964.0
26097 0.03153935185185185 432.6 254 41516812.0
26099 0.0603587962962963 450.2 495 68409620.0
26100 0.06018518518518518 452.6 495 88845820.0
26139 0.06126157407407407 446.5 495 34104390.0
26140 0.016863425925925928 439.4 136 8977190.0
26142 0.06278935185185185 367.9 494 27248290.0
26143 0.05703703703703704 439.5 457 28922164.0
26144 0.061550925925925926 433.5 494 30710152.0
26147 0.026574074074074073 446.6 214 13025755.0
26148 0.0265625 436.9 214 14120516.0
26149 0.049212962962962965 442.4 397 27055072.0
26150 0.06167824074074074 423.2 495 32801140.0
26153 0.048761574074074075 416.3 391 26483516.0
26154 0.06125 448.4 495 37374076.0
26155 0.061099537037037036 455.8 495 36579680.0
26156 0.01587962962962963 378.3 126 9193360.0
26159 0.04980324074074074 391.0 421 15722378.0
26160 0.03542824074074074 396.1 282 16599499.0
26165 0.05282407407407407 360.5 413 23186128.0
26166 0.06320601851851852 365.1 495 27153672.0
26167 0.045509259259259256 356.9 358 18852030.0
26168 0.06150462962962963 376.1 495 20851466.0
26169 0.01875 307.0 152 6504346.0
26170 0.05908564814814815 463.1 494 33116248.0
26171 0.06204861111111111 406.0 495 28711164.0
26172 0.06319444444444444 351.7 495 25648458.0
26173 0.06108796296296296 442.8 495 32636296.0
26174 0.06111111111111111 450.2 495 31318550.0
26175 0.06098379629629629 452.5 495 30903844.0
26176 0.05085648148148148 366.8 404 19204528.0
26178 0.061273148148148146 437.0 495 29076190.0
26179 0.06104166666666667 451.4 496 31933710.0
26180 0.03138888888888889 454.4 255 16208620.0
26186 0.007060185185185185 518.1 63 4518472.0
26189 0.006608796296296297 507.0 56 4016255.0
26190 0.007013888888888889 505.0 59 4216946.0
26191 0.006655092592592593 487.7 56 3642495.8
26192 0.0067476851851851856 469.2 57 3707838.0
26193 0.006655092592592593 480.1 57 3979730.0
26194 0.007673611111111111 443.0 63 3940220.5
26196 0.00730324074074074 436.2 61 3691311.0
26197 0.0587962962962963 459.9 493 31826814.0
26198 0.057060185185185186 472.9 494 32089504.0
26201 0.03564814814814815 447.3 293 18260866.0
26203 0.06069444444444445 405.5 495 28374158.0
26204 0.007256944444444444 440.9 59 4112698.2
26205 0.007210648148148148 449.5 59 3768690.2
26206 0.01982638888888889 323.2 154 7862656.5
26208 0.025532407407407406 450.2 206 13027492.0
26210 0.061516203703703705 425.1 495 30544084.0
26211 0.06131944444444445 432.4 495 31087702.0
26212 0.008425925925925925 450.2 68 4354509.0
26213 0.031296296296296294 452.1 254 15979403.0
26215 0.061516203703703705 418.5 495 27833494.0
26216 0.06108796296296296 441.5 495 30893260.0
26217 0.009710648148148149 447.4 79 4970526.5
26218 0.06111111111111111 443.9 495 32255992.0
26219 0.03528935185185185 151.9 258 13448540.0
26264 0.05556712962962963 419.8 449 28277828.0
26281 0.006550925925925926 445.9 52 3228235.0
26282 0.027511574074074074 446.8 222 13960480.0
26291 0.021574074074074075 336.7 169 8986844.0
26294 0.0625462962962963 377.9 494 27248898.0
26296 0.062314814814814816 401.2 494 31995520.0
26297 0.061689814814814815 427.2 494 29364758.0
26298 0.06145833333333333 440.3 494 32050400.0
26299 0.06207175925925926 402.2 494 30888424.0
26300 0.061516203703703705 444.7 494 31455008.0
26301 0.06135416666666667 444.6 493 31825322.0
26302 0.031261574074074074 327.5 239 14790870.0
26303 0.06041666666666667 436.7 488 31726438.0
26304 0.061875 432.0 493 31768760.0
26305 0.06255787037037037 395.6 493 32006600.0
26306 0.06269675925925926 383.0 493 29987186.0
26307 0.03359953703703704 450.4 270 17743820.0
26308 0.01224537037037037 344.0 100 6281829.0
26313 0.010555555555555556 436.1 85 5154750.0
26314 0.009583333333333333 432.1 77 5104320.5
26315 0.04822916666666666 404.7 386 24373600.0
26316 0.03325231481481482 452.0 269 16764850.0
26317 0.06126157407407407 447.4 495 31263290.0
26318 0.01005787037037037 447.5 81 5173954.5
26319 0.02255787037037037 453.4 182 11590615.0
26320 0.06114583333333334 453.5 495 31547264.0
26321 0.06195601851851852 403.1 495 30414654.0
26322 0.0615625 429.6 495 31956440.0
26323 0.02017361111111111 456.2 164 10676840.0
26327 0.008726851851851852 443.3 71 4452044.5
26328 0.020243055555555556 451.8 165 10117202.0
26329 0.01556712962962963 454.7 127 8814292.0
26333 0.008171296296296296 451.4 67 4314778.5
26339 0.06356481481481481 425.9 496 31601720.0
26340 0.06282407407407407 443.4 496 31583116.0
26341 0.013993055555555555 438.2 110 6916328.0
26344 0.006296296296296296 475.5 54 3980659.5
26347 0.007233796296296296 435.5 59 3716918.5
26348 0.007696759259259259 249.7 57 3545960.5
26350 0.007291666666666667 429.4 58 3473270.2
26351 0.007314814814814815 450.2 59 3989111.8
26352 0.007291666666666667 374.5 58 3613449.8
26353 0.00730324074074074 450.4 58 3877458.2
26354 0.007337962962962963 459.4 59 3898638.5
26357 0.007199074074074074 432.5 58 3771157.0
26358 0.013159722222222222 115.2 95 3746705.0
26359 0.02670138888888889 284.2 201 7934804.0
26360 0.0447337962962963 105.2 313 3984547.2
26361 0.06129629629629629 410.7 494 30653082.0
26364 0.006666666666666667 413.3 53 3110997.0
26366 0.06171296296296296 418.9 494 29615674.0
26367 0.03167824074074074 443.0 255 15813612.0
26368 0.05974537037037037 430.0 480 30536258.0
26370 0.06190972222222222 419.2 495 30938794.0
26373 0.00755787037037037 225.9 57 2851528.5
26374 0.05783564814814815 436.9 467 29777012.0
26376 0.04917824074074074 440.5 397 25418660.0
26377 0.05138888888888889 440.9 416 27240900.0
26379 0.019398148148148147 449.8 158 10019203.0
26380 0.015277777777777777 443.6 123 7960034.0
26383 0.062233796296296294 384.9 495 29131290.0
26385 0.008738425925925926 345.5 64 3999118.0
26473 0.06414351851851852 224.8 495 22987184.0
